"","uid","ext_int","spec_glob","valence","block"
"1249","subCA2_57",100,24,"neg","block0"
"1250","subCA2_57",27,76,"pos","block0"
"1251","subCA2_57",19,0,"neg","block1"
"1252","subCA2_57",85,70,"pos","block1"
"1253","subCA2_57",16,8,"neg","block2"
"1254","subCA2_57",84,86,"pos","block2"
"1255","subCA2_57",10,11,"neg","block3"
"1256","subCA2_57",86,85,"pos","block3"
"1257","subCA2_58",81,28,"neg","block0"
"1258","subCA2_58",77,79,"pos","block0"
"1259","subCA2_58",85,13,"neg","block1"
"1260","subCA2_58",71,75,"pos","block1"
"1261","subCA2_58",79,20,"neg","block2"
"1262","subCA2_58",36,39,"pos","block2"
"1263","subCA2_58",33,31,"neg","block3"
"1264","subCA2_58",65,66,"pos","block3"
"1265","subCA2_59",18,1,"neg","block0"
"1266","subCA2_59",38,9,"pos","block0"
"1267","subCA2_59",90,90,"neg","block1"
"1268","subCA2_59",5,93,"pos","block1"
"1269","subCA2_59",0,100,"neg","block2"
"1270","subCA2_59",100,0,"pos","block2"
"1271","subCA2_59",0,0,"neg","block3"
"1272","subCA2_59",100,28,"pos","block3"
"1273","subCA2_60",61,65,"neg","block0"
"1274","subCA2_60",38,30,"pos","block0"
"1275","subCA2_60",74,25,"neg","block1"
"1276","subCA2_60",35,38,"pos","block1"
"1277","subCA2_60",6,3,"neg","block2"
"1278","subCA2_60",97,98,"pos","block2"
"1279","subCA2_60",4,3,"neg","block3"
"1280","subCA2_60",97,96,"pos","block3"
"1281","subCA2_61",16,23,"neg","block0"
"1282","subCA2_61",36,33,"pos","block0"
"1283","subCA2_61",24,21,"neg","block1"
"1284","subCA2_61",71,46,"pos","block1"
"1285","subCA2_61",5,11,"neg","block2"
"1286","subCA2_61",82,84,"pos","block2"
"1287","subCA2_61",10,6,"neg","block3"
"1288","subCA2_61",91,86,"pos","block3"
"1289","subCA2_62",4,1,"neg","block0"
"1290","subCA2_62",100,33,"pos","block0"
"1291","subCA2_62",1,1,"neg","block1"
"1292","subCA2_62",99,95,"pos","block1"
"1293","subCA2_62",0,20,"neg","block2"
"1294","subCA2_62",100,30,"pos","block2"
"1295","subCA2_62",0,2,"neg","block3"
"1296","subCA2_62",97,98,"pos","block3"
"1297","subCA2_63",16,31,"neg","block0"
"1298","subCA2_63",65,53,"pos","block0"
"1299","subCA2_63",55,59,"neg","block1"
"1300","subCA2_63",65,67,"pos","block1"
"1301","subCA2_63",53,52,"neg","block2"
"1302","subCA2_63",52,53,"pos","block2"
"1303","subCA2_63",53,57,"neg","block3"
"1304","subCA2_63",54,53,"pos","block3"
"1305","subCA2_64",22,0,"neg","block0"
"1306","subCA2_64",73,33,"pos","block0"
"1307","subCA2_64",70,77,"neg","block1"
"1308","subCA2_64",24,39,"pos","block1"
"1309","subCA2_64",17,42,"neg","block2"
"1310","subCA2_64",44,80,"pos","block2"
"1311","subCA2_64",62,78,"neg","block3"
"1312","subCA2_64",43,31,"pos","block3"
"1313","subCA2_65",73,36,"neg","block0"
"1314","subCA2_65",74,75,"pos","block0"
"1315","subCA2_65",67,28,"neg","block1"
"1316","subCA2_65",77,72,"pos","block1"
"1317","subCA2_65",34,30,"neg","block2"
"1318","subCA2_65",28,28,"pos","block2"
"1319","subCA2_65",33,41,"neg","block3"
"1320","subCA2_65",70,44,"pos","block3"
"1321","subCA2_66",0,22,"neg","block0"
"1322","subCA2_66",95,2,"pos","block0"
"1323","subCA2_66",47,7,"neg","block1"
"1324","subCA2_66",64,50,"pos","block1"
"1325","subCA2_66",0,50,"neg","block2"
"1326","subCA2_66",91,7,"pos","block2"
"1327","subCA2_66",7,52,"neg","block3"
"1328","subCA2_66",95,36,"pos","block3"
"1329","subCA2_67",8,10,"neg","block0"
"1330","subCA2_67",0,98,"pos","block0"
"1331","subCA2_67",48,48,"neg","block1"
"1332","subCA2_67",0,100,"pos","block1"
"1333","subCA2_67",50,49,"neg","block2"
"1334","subCA2_67",66,51,"pos","block2"
"1335","subCA2_67",68,51,"neg","block3"
"1336","subCA2_67",51,49,"pos","block3"
"1337","subCA2_68",53,0,"neg","block0"
"1338","subCA2_68",88,0,"pos","block0"
"1339","subCA2_68",0,0,"neg","block1"
"1340","subCA2_68",100,50,"pos","block1"
"1341","subCA2_68",0,0,"neg","block2"
"1342","subCA2_68",100,100,"pos","block2"
"1343","subCA2_68",0,0,"neg","block3"
"1344","subCA2_68",100,100,"pos","block3"
"1345","subCA2_69",23,29,"neg","block0"
"1346","subCA2_69",33,61,"pos","block0"
"1347","subCA2_69",28,31,"neg","block1"
"1348","subCA2_69",49,56,"pos","block1"
"1349","subCA2_69",67,62,"neg","block2"
"1350","subCA2_69",64,62,"pos","block2"
"1351","subCA2_69",40,50,"neg","block3"
"1352","subCA2_69",58,53,"pos","block3"
"1353","subCA2_70",0,0,"neg","block0"
"1354","subCA2_70",0,0,"pos","block0"
"1355","subCA2_70",50,0,"neg","block1"
"1356","subCA2_70",100,100,"pos","block1"
"1357","subCA2_70",0,0,"neg","block2"
"1358","subCA2_70",100,100,"pos","block2"
"1359","subCA2_70",0,50,"neg","block3"
"1360","subCA2_70",100,50,"pos","block3"
"1361","subCA2_71",62,59,"neg","block0"
"1362","subCA2_71",43,58,"pos","block0"
"1363","subCA2_71",18,21,"neg","block1"
"1364","subCA2_71",66,75,"pos","block1"
"1365","subCA2_71",0,0,"neg","block2"
"1366","subCA2_71",100,92,"pos","block2"
"1367","subCA2_71",36,9,"neg","block3"
"1368","subCA2_71",70,80,"pos","block3"
"1369","subCA2_72",89,15,"neg","block0"
"1370","subCA2_72",55,64,"pos","block0"
"1371","subCA2_72",23,24,"neg","block1"
"1372","subCA2_72",62,60,"pos","block1"
"1373","subCA2_72",35,33,"neg","block2"
"1374","subCA2_72",67,61,"pos","block2"
"1375","subCA2_72",32,36,"neg","block3"
"1376","subCA2_72",67,67,"pos","block3"
"1377","subCA2_73",76,65,"neg","block0"
"1378","subCA2_73",57,57,"pos","block0"
"1379","subCA2_73",58,50,"neg","block1"
"1380","subCA2_73",93,68,"pos","block1"
"1381","subCA2_73",55,59,"neg","block2"
"1382","subCA2_73",84,50,"pos","block2"
"1383","subCA2_73",68,53,"neg","block3"
"1384","subCA2_73",87,58,"pos","block3"
"1385","subCA2_74",37,0,"neg","block0"
"1386","subCA2_74",100,5,"pos","block0"
"1387","subCA2_74",90,25,"neg","block1"
"1388","subCA2_74",92,60,"pos","block1"
"1389","subCA2_74",14,9,"neg","block2"
"1390","subCA2_74",95,89,"pos","block2"
"1391","subCA2_74",8,8,"neg","block3"
"1392","subCA2_74",98,68,"pos","block3"
"1393","subCA2_75",14,84,"neg","block0"
"1394","subCA2_75",75,79,"pos","block0"
"1395","subCA2_75",16,17,"neg","block1"
"1396","subCA2_75",75,81,"pos","block1"
"1397","subCA2_75",17,17,"neg","block2"
"1398","subCA2_75",81,85,"pos","block2"
"1399","subCA2_75",19,0,"neg","block3"
"1400","subCA2_75",84,86,"pos","block3"
"1401","subCA2_76",70,57,"neg","block0"
"1402","subCA2_76",68,69,"pos","block0"
"1403","subCA2_76",19,9,"neg","block1"
"1404","subCA2_76",90,82,"pos","block1"
"1405","subCA2_76",7,20,"neg","block2"
"1406","subCA2_76",97,83,"pos","block2"
"1407","subCA2_76",13,26,"neg","block3"
"1408","subCA2_76",93,85,"pos","block3"
"1409","subCA2_77",27,25,"neg","block0"
"1410","subCA2_77",68,67,"pos","block0"
"1411","subCA2_77",18,20,"neg","block1"
"1412","subCA2_77",94,95,"pos","block1"
"1413","subCA2_77",2,3,"neg","block2"
"1414","subCA2_77",97,97,"pos","block2"
"1415","subCA2_77",9,8,"neg","block3"
"1416","subCA2_77",93,93,"pos","block3"
"1417","subCA2_78",35,1,"neg","block0"
"1418","subCA2_78",51,4,"pos","block0"
"1419","subCA2_78",40,0,"neg","block1"
"1420","subCA2_78",48,4,"pos","block1"
"1421","subCA2_78",46,2,"neg","block2"
"1422","subCA2_78",50,0,"pos","block2"
"1423","subCA2_78",42,0,"neg","block3"
"1424","subCA2_78",50,0,"pos","block3"
"1425","subCA2_79",86,71,"neg","block0"
"1426","subCA2_79",41,31,"pos","block0"
"1427","subCA2_79",33,37,"neg","block1"
"1428","subCA2_79",76,71,"pos","block1"
"1429","subCA2_79",24,29,"neg","block2"
"1430","subCA2_79",79,70,"pos","block2"
"1431","subCA2_79",26,26,"neg","block3"
"1432","subCA2_79",85,82,"pos","block3"
"1433","subCA2_80",18,74,"neg","block0"
"1434","subCA2_80",64,19,"pos","block0"
"1435","subCA2_80",28,70,"neg","block1"
"1436","subCA2_80",77,76,"pos","block1"
"1437","subCA2_80",19,19,"neg","block2"
"1438","subCA2_80",72,73,"pos","block2"
"1439","subCA2_80",5,6,"neg","block3"
"1440","subCA2_80",89,93,"pos","block3"
"1441","subCA2_81",0,6,"neg","block0"
"1442","subCA2_81",100,0,"pos","block0"
"1443","subCA2_81",67,32,"neg","block1"
"1444","subCA2_81",64,39,"pos","block1"
"1445","subCA2_81",57,48,"neg","block2"
"1446","subCA2_81",59,45,"pos","block2"
"1447","subCA2_81",62,45,"neg","block3"
"1448","subCA2_81",62,42,"pos","block3"
"1449","subCA2_82",42,59,"neg","block0"
"1450","subCA2_82",42,67,"pos","block0"
"1451","subCA2_82",72,50,"neg","block1"
"1452","subCA2_82",60,56,"pos","block1"
"1453","subCA2_82",33,56,"neg","block2"
"1454","subCA2_82",56,56,"pos","block2"
"1455","subCA2_82",45,45,"neg","block3"
"1456","subCA2_82",58,45,"pos","block3"
"1457","subCA2_83",92,31,"neg","block0"
"1458","subCA2_83",100,14,"pos","block0"
"1459","subCA2_83",18,15,"neg","block1"
"1460","subCA2_83",89,35,"pos","block1"
"1461","subCA2_83",27,32,"neg","block2"
"1462","subCA2_83",65,75,"pos","block2"
"1463","subCA2_83",5,54,"neg","block3"
"1464","subCA2_83",96,18,"pos","block3"
"1465","subCA2_84",31,68,"neg","block0"
"1466","subCA2_84",92,20,"pos","block0"
"1467","subCA2_84",23,26,"neg","block1"
"1468","subCA2_84",94,23,"pos","block1"
"1469","subCA2_84",37,32,"neg","block2"
"1470","subCA2_84",60,62,"pos","block2"
"1471","subCA2_84",43,56,"neg","block3"
"1472","subCA2_84",55,49,"pos","block3"
"1473","subCA2_85",0,0,"neg","block0"
"1474","subCA2_85",100,0,"pos","block0"
"1475","subCA2_85",97,76,"neg","block1"
"1476","subCA2_85",100,100,"pos","block1"
"1477","subCA2_85",10,31,"neg","block2"
"1478","subCA2_85",100,52,"pos","block2"
"1479","subCA2_85",3,17,"neg","block3"
"1480","subCA2_85",100,72,"pos","block3"
"1481","subCA2_86",35,76,"neg","block0"
"1482","subCA2_86",27,75,"pos","block0"
"1483","subCA2_86",41,60,"neg","block1"
"1484","subCA2_86",43,59,"pos","block1"
"1485","subCA2_86",50,50,"neg","block2"
"1486","subCA2_86",50,50,"pos","block2"
"1487","subCA2_86",50,50,"neg","block3"
"1488","subCA2_86",50,50,"pos","block3"
"1489","subCA2_87",100,0,"neg","block0"
"1490","subCA2_87",26,77,"pos","block0"
"1491","subCA2_87",88,27,"neg","block1"
"1492","subCA2_87",99,81,"pos","block1"
"1493","subCA2_87",15,31,"neg","block2"
"1494","subCA2_87",72,24,"pos","block2"
"1495","subCA2_87",13,72,"neg","block3"
"1496","subCA2_87",95,76,"pos","block3"
"1497","subCA2_88",75,25,"neg","block0"
"1498","subCA2_88",73,71,"pos","block0"
"1499","subCA2_88",29,67,"neg","block1"
"1500","subCA2_88",84,69,"pos","block1"
"1501","subCA2_88",14,87,"neg","block2"
"1502","subCA2_88",81,25,"pos","block2"
"1503","subCA2_88",24,66,"neg","block3"
"1504","subCA2_88",70,21,"pos","block3"
"1505","subCA2_89",76,23,"neg","block0"
"1506","subCA2_89",87,10,"pos","block0"
"1507","subCA2_89",78,20,"neg","block1"
"1508","subCA2_89",48,74,"pos","block1"
"1509","subCA2_89",49,16,"neg","block2"
"1510","subCA2_89",65,64,"pos","block2"
"1511","subCA2_89",14,74,"neg","block3"
"1512","subCA2_89",71,78,"pos","block3"
"1513","subCA2_90",44,57,"neg","block0"
"1514","subCA2_90",67,60,"pos","block0"
"1515","subCA2_90",10,19,"neg","block1"
"1516","subCA2_90",74,80,"pos","block1"
"1517","subCA2_90",6,24,"neg","block2"
"1518","subCA2_90",82,71,"pos","block2"
"1519","subCA2_90",24,39,"neg","block3"
"1520","subCA2_90",76,78,"pos","block3"
"1521","subCA2_91",50,0,"neg","block0"
"1522","subCA2_91",89,0,"pos","block0"
"1523","subCA2_91",100,100,"neg","block1"
"1524","subCA2_91",100,100,"pos","block1"
"1525","subCA2_91",100,50,"neg","block2"
"1526","subCA2_91",49,82,"pos","block2"
"1527","subCA2_91",100,100,"neg","block3"
"1528","subCA2_91",100,100,"pos","block3"
"1529","subCA2_92",66,37,"neg","block0"
"1530","subCA2_92",85,85,"pos","block0"
"1531","subCA2_92",66,67,"neg","block1"
"1532","subCA2_92",80,83,"pos","block1"
"1533","subCA2_92",36,42,"neg","block2"
"1534","subCA2_92",65,67,"pos","block2"
"1535","subCA2_92",38,40,"neg","block3"
"1536","subCA2_92",61,61,"pos","block3"
"1537","subCA2_93",65,87,"neg","block0"
"1538","subCA2_93",31,12,"pos","block0"
"1539","subCA2_93",93,8,"neg","block1"
"1540","subCA2_93",8,67,"pos","block1"
"1541","subCA2_93",10,97,"neg","block2"
"1542","subCA2_93",50,5,"pos","block2"
"1543","subCA2_93",50,3,"neg","block3"
"1544","subCA2_93",51,4,"pos","block3"
"1545","subCA2_94",77,25,"neg","block0"
"1546","subCA2_94",89,82,"pos","block0"
"1547","subCA2_94",16,22,"neg","block1"
"1548","subCA2_94",76,76,"pos","block1"
"1549","subCA2_94",16,19,"neg","block2"
"1550","subCA2_94",87,86,"pos","block2"
"1551","subCA2_94",12,7,"neg","block3"
"1552","subCA2_94",91,88,"pos","block3"
"1553","subCA2_95",33,40,"neg","block0"
"1554","subCA2_95",61,70,"pos","block0"
"1555","subCA2_95",82,88,"neg","block1"
"1556","subCA2_95",87,78,"pos","block1"
"1557","subCA2_95",13,83,"neg","block2"
"1558","subCA2_95",86,26,"pos","block2"
"1559","subCA2_95",85,22,"neg","block3"
"1560","subCA2_95",58,75,"pos","block3"
"1561","subCA2_96",79,49,"neg","block0"
"1562","subCA2_96",74,29,"pos","block0"
"1563","subCA2_96",67,46,"neg","block1"
"1564","subCA2_96",23,30,"pos","block1"
"1565","subCA2_96",61,41,"neg","block2"
"1566","subCA2_96",42,36,"pos","block2"
"1567","subCA2_96",30,28,"neg","block3"
"1568","subCA2_96",15,18,"pos","block3"
"1569","subCA2_97",90,27,"neg","block0"
"1570","subCA2_97",20,14,"pos","block0"
"1571","subCA2_97",57,40,"neg","block1"
"1572","subCA2_97",73,34,"pos","block1"
"1573","subCA2_97",42,67,"neg","block2"
"1574","subCA2_97",70,44,"pos","block2"
"1575","subCA2_97",38,61,"neg","block3"
"1576","subCA2_97",66,29,"pos","block3"
"1577","subCA2_98",0,0,"neg","block0"
"1578","subCA2_98",50,15,"pos","block0"
"1579","subCA2_98",8,21,"neg","block1"
"1580","subCA2_98",68,69,"pos","block1"
"1581","subCA2_98",0,6,"neg","block2"
"1582","subCA2_98",100,92,"pos","block2"
"1583","subCA2_98",49,50,"neg","block3"
"1584","subCA2_98",73,74,"pos","block3"
"1585","subCA2_99",29,29,"neg","block0"
"1586","subCA2_99",66,66,"pos","block0"
"1587","subCA2_99",100,0,"neg","block1"
"1588","subCA2_99",100,0,"pos","block1"
"1589","subCA2_99",100,49,"neg","block2"
"1590","subCA2_99",100,51,"pos","block2"
"1591","subCA2_99",41,52,"neg","block3"
"1592","subCA2_99",58,45,"pos","block3"
"1593","subCA2_100",100,0,"neg","block0"
"1594","subCA2_100",0,0,"pos","block0"
"1595","subCA2_100",100,0,"neg","block1"
"1596","subCA2_100",100,100,"pos","block1"
"1597","subCA2_100",0,0,"neg","block2"
"1598","subCA2_100",100,100,"pos","block2"
"1599","subCA2_100",0,0,"neg","block3"
"1600","subCA2_100",100,100,"pos","block3"
