"","uid","ext_int","spec_glob","valence","block"
"1154","subCALEARN_145",22,34,"pos","block0"
"1155","subCALEARN_145",25,41,"neg","block1"
"1156","subCALEARN_145",72,63,"pos","block1"
"1157","subCALEARN_145",10,22,"neg","block2"
"1158","subCALEARN_145",11,75,"pos","block2"
"1159","subCALEARN_145",0,0,"neg","block3"
"1160","subCALEARN_145",100,85,"pos","block3"
"1161","subCALEARN_146",1,98,"neg","block0"
"1162","subCALEARN_146",99,94,"pos","block0"
"1163","subCALEARN_146",6,4,"neg","block1"
"1164","subCALEARN_146",0,7,"pos","block1"
"1165","subCALEARN_146",1,1,"neg","block2"
"1166","subCALEARN_146",100,0,"pos","block2"
"1167","subCALEARN_146",0,2,"neg","block3"
"1168","subCALEARN_146",100,0,"pos","block3"
"1169","subCALEARN_147",28,29,"neg","block0"
"1170","subCALEARN_147",55,34,"pos","block0"
"1171","subCALEARN_147",25,58,"neg","block1"
"1172","subCALEARN_147",27,27,"pos","block1"
"1173","subCALEARN_147",90,33,"neg","block2"
"1174","subCALEARN_147",85,69,"pos","block2"
"1175","subCALEARN_147",20,57,"neg","block3"
"1176","subCALEARN_147",84,64,"pos","block3"
"1177","subCALEARN_148",0,0,"neg","block0"
"1178","subCALEARN_148",76,76,"pos","block0"
"1179","subCALEARN_148",0,0,"neg","block1"
"1180","subCALEARN_148",78,78,"pos","block1"
"1181","subCALEARN_148",47,61,"neg","block2"
"1182","subCALEARN_148",39,70,"pos","block2"
"1183","subCALEARN_148",73,64,"neg","block3"
"1184","subCALEARN_148",81,82,"pos","block3"
"1185","subCALEARN_149",0,0,"neg","block0"
"1186","subCALEARN_149",0,52,"pos","block0"
"1187","subCALEARN_149",88,11,"neg","block1"
"1188","subCALEARN_149",84,74,"pos","block1"
"1189","subCALEARN_149",22,13,"neg","block2"
"1190","subCALEARN_149",78,85,"pos","block2"
"1191","subCALEARN_149",18,12,"neg","block3"
"1192","subCALEARN_149",91,76,"pos","block3"
"1193","subCALEARN_150",0,32,"neg","block0"
"1194","subCALEARN_150",16,73,"pos","block0"
"1195","subCALEARN_150",17,39,"neg","block1"
"1196","subCALEARN_150",75,34,"pos","block1"
"1197","subCALEARN_150",9,37,"neg","block2"
"1198","subCALEARN_150",88,76,"pos","block2"
"1199","subCALEARN_150",21,31,"neg","block3"
"1200","subCALEARN_150",98,78,"pos","block3"
"1201","subCALEARN_151",57,21,"neg","block0"
"1202","subCALEARN_151",76,26,"pos","block0"
"1203","subCALEARN_151",62,33,"neg","block1"
"1204","subCALEARN_151",69,67,"pos","block1"
"1205","subCALEARN_151",59,42,"neg","block2"
"1206","subCALEARN_151",60,61,"pos","block2"
"1207","subCALEARN_151",62,59,"neg","block3"
"1208","subCALEARN_151",66,45,"pos","block3"
"1209","subCALEARN_152",64,42,"neg","block0"
"1210","subCALEARN_152",83,67,"pos","block0"
"1211","subCALEARN_152",60,64,"neg","block1"
"1212","subCALEARN_152",65,56,"pos","block1"
"1213","subCALEARN_152",38,60,"neg","block2"
"1214","subCALEARN_152",61,66,"pos","block2"
"1215","subCALEARN_152",39,44,"neg","block3"
"1216","subCALEARN_152",69,51,"pos","block3"
"1217","subCALEARN_153",0,0,"neg","block0"
"1218","subCALEARN_153",67,38,"pos","block0"
"1219","subCALEARN_153",92,12,"neg","block1"
"1220","subCALEARN_153",92,81,"pos","block1"
"1221","subCALEARN_153",0,94,"neg","block2"
"1222","subCALEARN_153",100,100,"pos","block2"
"1223","subCALEARN_153",0,100,"neg","block3"
"1224","subCALEARN_153",100,91,"pos","block3"
"1225","subCALEARN_154",0,100,"neg","block0"
"1226","subCALEARN_154",100,0,"pos","block0"
"1227","subCALEARN_154",96,0,"neg","block1"
"1228","subCALEARN_154",100,100,"pos","block1"
"1229","subCALEARN_154",0,100,"neg","block2"
"1230","subCALEARN_154",100,100,"pos","block2"
"1231","subCALEARN_154",0,0,"neg","block3"
"1232","subCALEARN_154",100,100,"pos","block3"
"1233","subCALEARN_155",39,22,"neg","block0"
"1234","subCALEARN_155",80,11,"pos","block0"
"1235","subCALEARN_155",70,9,"neg","block1"
"1236","subCALEARN_155",54,12,"pos","block1"
"1237","subCALEARN_155",70,2,"neg","block2"
"1238","subCALEARN_155",25,76,"pos","block2"
"1239","subCALEARN_155",22,2,"neg","block3"
"1240","subCALEARN_155",85,90,"pos","block3"
"1241","subCALEARN_156",69,28,"neg","block0"
"1242","subCALEARN_156",71,31,"pos","block0"
"1243","subCALEARN_156",78,22,"neg","block1"
"1244","subCALEARN_156",78,25,"pos","block1"
"1245","subCALEARN_156",31,30,"neg","block2"
"1246","subCALEARN_156",74,50,"pos","block2"
"1247","subCALEARN_156",29,30,"neg","block3"
"1248","subCALEARN_156",78,67,"pos","block3"
"1249","subCALEARN_157",26,84,"neg","block0"
"1250","subCALEARN_157",94,65,"pos","block0"
"1251","subCALEARN_157",84,63,"neg","block1"
"1252","subCALEARN_157",94,94,"pos","block1"
"1253","subCALEARN_157",34,62,"neg","block2"
"1254","subCALEARN_157",72,56,"pos","block2"
"1255","subCALEARN_157",72,64,"neg","block3"
"1256","subCALEARN_157",29,62,"pos","block3"
"1257","subCALEARN_158",0,100,"neg","block0"
"1258","subCALEARN_158",100,0,"pos","block0"
"1259","subCALEARN_158",100,0,"neg","block1"
"1260","subCALEARN_158",49,100,"pos","block1"
"1261","subCALEARN_158",0,100,"neg","block2"
"1262","subCALEARN_158",100,100,"pos","block2"
"1263","subCALEARN_158",0,0,"neg","block3"
"1264","subCALEARN_158",100,100,"pos","block3"
"1265","subCALEARN_159",64,6,"neg","block0"
"1266","subCALEARN_159",8,8,"pos","block0"
"1267","subCALEARN_159",42,41,"neg","block1"
"1268","subCALEARN_159",93,58,"pos","block1"
"1269","subCALEARN_159",27,40,"neg","block2"
"1270","subCALEARN_159",58,54,"pos","block2"
"1271","subCALEARN_159",41,33,"neg","block3"
"1272","subCALEARN_159",58,70,"pos","block3"
"1273","subCALEARN_160",32,20,"neg","block0"
"1274","subCALEARN_160",69,29,"pos","block0"
"1275","subCALEARN_160",45,67,"neg","block1"
"1276","subCALEARN_160",68,44,"pos","block1"
"1277","subCALEARN_160",0,96,"neg","block2"
"1278","subCALEARN_160",97,0,"pos","block2"
"1279","subCALEARN_160",0,100,"neg","block3"
"1280","subCALEARN_160",89,2,"pos","block3"
"1281","subCALEARN_161",71,40,"neg","block0"
"1282","subCALEARN_161",72,33,"pos","block0"
"1283","subCALEARN_161",30,69,"neg","block1"
"1284","subCALEARN_161",76,28,"pos","block1"
"1285","subCALEARN_161",0,100,"neg","block2"
"1286","subCALEARN_161",100,0,"pos","block2"
"1287","subCALEARN_161",0,100,"neg","block3"
"1288","subCALEARN_161",100,0,"pos","block3"
"1289","subCALEARN_162",57,62,"neg","block0"
"1290","subCALEARN_162",0,2,"pos","block0"
"1291","subCALEARN_162",100,0,"neg","block1"
"1292","subCALEARN_162",100,71,"pos","block1"
"1293","subCALEARN_162",0,35,"neg","block2"
"1294","subCALEARN_162",100,73,"pos","block2"
"1295","subCALEARN_162",0,0,"neg","block3"
"1296","subCALEARN_162",100,100,"pos","block3"
"1297","subCALEARN_163",0,93,"neg","block0"
"1298","subCALEARN_163",100,24,"pos","block0"
"1299","subCALEARN_163",85,12,"neg","block1"
"1300","subCALEARN_163",87,83,"pos","block1"
"1301","subCALEARN_163",6,89,"neg","block2"
"1302","subCALEARN_163",93,92,"pos","block2"
"1303","subCALEARN_163",0,0,"neg","block3"
"1304","subCALEARN_163",98,100,"pos","block3"
"1305","subCALEARN_164",3,97,"neg","block0"
"1306","subCALEARN_164",100,0,"pos","block0"
"1307","subCALEARN_164",99,53,"neg","block1"
"1308","subCALEARN_164",100,77,"pos","block1"
"1309","subCALEARN_164",7,70,"neg","block2"
"1310","subCALEARN_164",94,80,"pos","block2"
"1311","subCALEARN_164",1,25,"neg","block3"
"1312","subCALEARN_164",97,72,"pos","block3"
